,id,temperatureVal,currentVal,vibrationVal,rpmVal,receivedTime
442,1246,21.24,0.57,3.2,0,2016-01-21 20:48:11
443,1247,21.28,0.57,4.5,0,2016-01-21 20:48:14
444,1248,21.25,0.57,6.7,0,2016-01-21 20:48:16
445,1249,21.37,0.25,2.9,0,2016-01-21 20:48:18
446,1250,21.63,0.01,2.3,0,2016-01-21 20:48:20
447,1251,21.66,0.01,2.2,0,2016-01-21 20:48:23
448,1252,22.41,0.01,2.3,0,2016-01-21 20:48:25
449,1253,21.84,0.01,2.3,0,2016-01-21 20:48:27
450,1254,21.5,0.01,2.3,0,2016-01-21 20:48:29
451,1255,22.02,0.01,2.3,0,2016-01-21 20:48:32
452,1256,32.63,2.85,0.48,2,2016-02-22 13:31:09
453,1257,32.66,0.25,0.68,10,2016-02-22 13:31:11
454,1258,32.55,0.25,0.44,13,2016-02-22 13:31:13
455,1259,32.49,0.25,0.57,13,2016-02-22 13:31:15
456,1260,32.57,0.25,0.63,13,2016-02-22 13:31:17
457,1261,32.49,0.25,0.61,13,2016-02-22 13:31:19
458,1262,32.39,0.25,0.33,13,2016-02-22 13:31:21
459,1263,32.44,0.25,0.42,13,2016-02-22 13:31:23
460,1264,32.4,0.25,0.72,13,2016-02-22 13:31:25
461,1265,32.57,0.25,0.63,13,2016-02-22 13:31:27
462,1266,32.59,0.25,0.63,13,2016-02-22 13:31:29
463,1267,32.53,0.25,0.2,13,2016-02-22 13:31:31
464,1268,32.6,0.25,0.46,13,2016-02-22 13:31:33
465,1269,32.6,0.25,0.68,13,2016-02-22 13:31:35
466,1270,32.52,0.25,0.68,13,2016-02-22 13:31:37
467,1271,32.46,0.25,0.5,13,2016-02-22 13:31:39
468,1272,32.37,0.25,0.22,13,2016-02-22 13:31:42
469,1273,32.38,0.25,0.57,13,2016-02-22 13:31:44
470,1274,32.52,0.25,0.59,13,2016-02-22 13:31:46
471,1275,32.54,0.25,0.61,13,2016-02-22 13:31:48
472,1276,32.5,0.25,0.66,13,2016-02-22 13:31:50
473,1277,32.38,0.25,0.17,13,2016-02-22 13:31:52
474,1278,32.36,0.25,0.7,13,2016-02-22 13:31:54
475,1279,32.38,0.25,0.74,13,2016-02-22 13:31:56
476,1280,32.24,0.25,0.46,13,2016-02-22 13:31:58
477,1281,32.28,0.25,0.48,13,2016-02-22 13:32:00
478,1282,32.17,0.25,0.48,13,2016-02-22 13:32:02
479,1283,32.22,0.25,1.01,13,2016-02-22 13:32:04
480,1284,32.33,0.25,0.39,13,2016-02-22 13:32:06
481,1285,32.44,0.25,0.35,13,2016-02-22 13:32:08
482,1286,32.42,0.25,0.72,13,2016-02-22 13:32:10
483,1287,32.4,0.25,0.13,13,2016-02-22 13:32:12
484,1288,32.32,0.25,0.57,13,2016-02-22 13:32:14
485,1289,32.44,0.25,0.46,13,2016-02-22 13:32:17
486,1290,32.45,0.25,0.66,13,2016-02-22 13:32:19
487,1291,32.16,0.25,0.55,136,2016-02-22 13:33:00
488,1292,32.06,0.25,0.46,136,2016-02-22 13:33:02
489,1293,32.12,0.25,0.66,135,2016-02-22 13:33:04
490,1294,31.96,0.25,0.17,136,2016-02-22 13:33:11
491,1295,32.02,0.25,0.92,136,2016-02-22 13:33:13
492,1296,32.18,0.25,0.17,134,2016-02-22 13:33:15
493,1297,32.3,0.25,0.83,135,2016-02-22 13:33:17
494,1298,32.32,0.25,0.31,135,2016-02-22 13:33:19
495,1299,32.34,0.25,0.48,136,2016-02-22 13:33:21
496,1300,32.27,0.25,0.68,136,2016-02-22 13:33:23
497,1301,32.16,0.25,0.37,136,2016-02-22 13:33:25
498,1302,32.19,0.25,0.57,135,2016-02-22 13:33:27
499,1303,32.27,0.25,0.46,135,2016-02-22 13:33:29
500,1304,32.13,0.25,0.81,135,2016-02-22 13:33:31
501,1305,32.17,0.25,0.5,135,2016-02-22 13:33:33
502,1306,32.02,0.25,0.31,135,2016-02-22 13:33:35
503,1307,32.0,0.25,0.63,135,2016-02-22 13:33:37
504,1308,31.95,0.25,0.9,135,2016-02-22 13:33:39
505,1309,32.06,0.25,0.2,136,2016-02-22 13:33:41
506,1310,32.02,0.25,0.53,136,2016-02-22 13:33:44
507,1311,32.06,0.25,0.72,134,2016-02-22 13:33:46
508,1312,32.14,0.25,0.31,135,2016-02-22 13:33:48
509,1313,32.15,0.25,0.52,135,2016-02-22 13:33:50
510,1314,32.18,0.25,0.57,135,2016-02-22 13:33:52
511,1315,32.17,0.25,0.9,135,2016-02-22 13:33:54
512,1316,32.15,0.25,0.59,135,2016-02-22 13:33:56
513,1317,32.08,0.25,0.48,135,2016-02-22 13:33:58
514,1318,32.12,0.25,0.52,135,2016-02-22 13:34:00
515,1319,32.17,0.25,0.42,135,2016-02-22 13:34:02
516,1320,32.12,0.25,0.77,136,2016-02-22 13:34:04
517,1321,32.13,0.25,0.61,134,2016-02-22 13:34:06
518,1322,32.13,0.25,0.39,136,2016-02-22 13:34:08
519,1323,32.16,0.25,0.59,137,2016-02-22 13:34:10
520,1324,32.11,0.25,0.7,137,2016-02-22 13:34:12
521,1325,32.1,0.25,0.79,136,2016-02-22 13:34:14
522,1326,32.11,0.25,0.31,135,2016-02-22 13:34:16
523,1327,32.08,0.25,0.44,135,2016-02-22 13:34:19
524,1328,32.03,0.25,0.77,135,2016-02-22 13:34:21
525,1329,32.05,0.25,0.55,135,2016-02-22 13:34:23
526,1330,31.98,0.25,0.5,135,2016-02-22 13:34:25
527,1331,32.06,0.25,0.59,135,2016-02-22 13:34:27
528,1332,31.9,0.25,0.42,135,2016-02-22 13:34:29
529,1333,31.9,0.25,0.57,134,2016-02-22 13:34:31
530,1334,31.89,0.25,0.92,136,2016-02-22 13:34:33
531,1335,31.84,0.25,0.24,134,2016-02-22 13:34:35
532,1336,31.78,0.25,0.5,135,2016-02-22 13:34:37
533,1337,32.02,0.25,0.66,135,2016-02-22 13:34:39
534,1338,31.88,0.25,0.66,135,2016-02-22 13:34:41
535,1339,31.88,0.25,0.37,135,2016-02-22 13:34:43
536,1340,31.87,0.25,0.31,135,2016-02-22 13:34:45
537,1341,31.86,0.25,0.81,136,2016-02-22 13:34:47
538,1342,31.89,0.25,0.7,134,2016-02-22 13:34:49
539,1343,32.03,0.25,0.5,136,2016-02-22 13:34:51
540,1344,32.04,0.25,0.55,134,2016-02-22 13:34:54
541,1345,31.88,0.25,0.59,135,2016-02-22 13:34:56
542,1346,31.9,0.25,0.59,135,2016-02-22 13:34:58
543,1347,31.84,0.25,0.13,135,2016-02-22 13:35:00
544,1348,31.98,0.25,0.79,135,2016-02-22 13:35:02
545,1349,31.99,0.25,0.68,135,2016-02-22 13:35:04
546,1350,31.99,0.25,0.5,133,2016-02-22 13:35:06
547,1351,31.82,0.25,0.57,134,2016-02-22 13:35:08
548,1352,31.86,0.25,0.79,133,2016-02-22 13:35:10
549,1353,31.91,0.25,0.61,134,2016-02-22 13:35:12
550,1354,31.81,0.25,0.13,134,2016-02-22 13:35:14
551,1355,31.8,0.25,0.92,134,2016-02-22 13:35:16
552,1356,31.83,0.25,0.59,136,2016-02-22 13:35:18
553,1357,31.72,0.25,0.55,135,2016-02-22 13:35:20
554,1358,31.75,0.25,0.74,135,2016-02-22 13:35:22
555,1359,31.83,0.25,0.63,135,2016-02-22 13:35:24
556,1360,31.77,0.25,0.35,135,2016-02-22 13:35:27
557,1361,31.69,0.25,0.57,135,2016-02-22 13:35:29
558,1362,31.76,0.25,0.9,135,2016-02-22 13:35:31
559,1363,31.76,0.25,0.39,135,2016-02-22 13:35:33
560,1364,31.75,0.25,0.33,135,2016-02-22 13:35:35
561,1365,31.73,0.25,0.68,135,2016-02-22 13:35:37
562,1366,31.8,0.25,0.44,135,2016-02-22 13:35:39
563,1367,31.59,0.25,0.44,135,2016-02-22 13:35:41
564,1368,31.7,0.25,0.52,135,2016-02-22 13:35:43
565,1369,31.72,0.25,0.85,135,2016-02-22 13:35:45
566,1370,31.68,0.25,0.09,135,2016-02-22 13:35:47
567,1371,31.74,0.25,0.98,135,2016-02-22 13:35:49
568,1372,31.84,0.25,0.37,135,2016-02-22 13:35:51
569,1373,31.89,0.25,0.52,135,2016-02-22 13:35:53
570,1374,31.88,0.25,0.57,135,2016-02-22 13:35:55
571,1375,31.82,0.25,0.48,135,2016-02-22 13:35:57
572,1376,31.82,0.25,0.66,136,2016-02-22 13:35:59
573,1377,31.83,0.25,0.33,136,2016-02-22 13:36:02
574,1378,31.81,0.25,0.7,135,2016-02-22 13:36:04
575,1379,31.84,0.25,0.72,135,2016-02-22 13:36:06
576,1380,31.79,0.25,0.22,135,2016-02-22 13:36:08
577,1381,31.81,0.25,0.72,135,2016-02-22 13:36:10
578,1382,31.86,0.25,0.26,135,2016-02-22 13:36:12
579,1383,31.85,0.25,0.55,136,2016-02-22 13:36:14
580,1384,31.86,0.25,0.35,136,2016-02-22 13:36:16
581,1385,31.85,0.25,0.52,136,2016-02-22 13:36:18
582,1386,31.85,0.25,0.55,135,2016-02-22 13:36:20
583,1387,31.56,0.25,0.26,135,2016-02-22 13:36:22
584,1388,31.59,0.25,1.12,135,2016-02-22 13:36:24
585,1389,31.58,0.25,0.2,135,2016-02-22 13:36:26
586,1390,31.33,0.25,0.79,135,2016-02-22 13:36:28
587,1391,31.53,0.25,0.46,135,2016-02-22 13:36:30
588,1392,31.49,0.25,0.31,135,2016-02-22 13:36:32
589,1393,31.58,0.25,0.77,136,2016-02-22 13:36:34
590,1394,31.59,0.25,0.46,136,2016-02-22 13:36:37
591,1395,31.69,0.25,0.81,135,2016-02-22 13:36:39
592,1396,31.73,0.25,0.33,135,2016-02-22 13:36:41
593,1397,31.63,0.25,0.61,135,2016-02-22 13:36:43
594,1398,31.68,0.25,0.72,135,2016-02-22 13:36:45
595,1399,31.57,0.25,0.81,135,2016-02-22 13:36:47
596,1400,31.6,0.25,0.24,136,2016-02-22 13:36:49
597,1401,31.43,0.25,0.81,134,2016-02-22 13:36:51
598,1402,31.54,0.25,0.13,136,2016-02-22 13:36:53
599,1403,31.68,0.25,0.68,134,2016-02-22 13:36:55
600,1404,31.76,0.25,0.63,135,2016-02-22 13:36:57
601,1405,31.73,0.25,0.42,135,2016-02-22 13:36:59
602,1406,31.67,0.25,0.44,135,2016-02-22 13:37:01
603,1407,31.63,0.25,0.26,135,2016-02-22 13:37:03
604,1408,31.61,0.38,0.85,135,2016-02-22 13:37:05
605,1409,31.3,0.79,2.73,343,2016-02-22 13:37:07
606,1410,31.28,0.51,2.6,965,2016-02-22 13:37:09
607,1411,31.41,0.49,2.1,1567,2016-02-22 13:37:12
608,1412,31.38,0.49,0.26,1706,2016-02-22 13:37:14
609,1413,31.26,0.48,1.05,1739,2016-02-22 13:37:16
610,1414,31.52,0.48,4.35,1717,2016-02-22 13:37:18
611,1415,31.6,0.48,6.78,1679,2016-02-22 13:37:20
612,1416,31.71,0.48,4.75,1682,2016-02-22 13:37:22
613,1417,31.82,0.48,1.14,1702,2016-02-22 13:37:24
614,1418,31.8,0.48,1.62,1730,2016-02-22 13:37:26
615,1419,31.74,0.48,1.88,1718,2016-02-22 13:37:28
616,1420,31.52,0.48,5.82,1690,2016-02-22 13:37:30
617,1421,31.75,0.48,5.4,1657,2016-02-22 13:37:32
618,1422,31.68,0.48,6.47,1643,2016-02-22 13:37:34
619,1423,31.74,0.48,4.4,1691,2016-02-22 13:37:36
620,1424,31.87,0.48,3.57,1661,2016-02-22 13:37:38
621,1425,31.96,0.48,1.86,1637,2016-02-22 13:37:40
622,1426,31.97,0.48,1.53,1604,2016-02-22 13:37:42
623,1427,31.94,0.48,1.49,1568,2016-02-22 13:37:44
624,1428,31.9,0.48,1.44,1562,2016-02-22 13:37:46
625,1429,32.05,0.23,1.84,1555,2016-02-22 13:37:49
626,1430,32.06,0.12,0.52,1040,2016-02-22 13:37:51
627,1431,31.93,0.24,0.33,499,2016-02-22 13:37:53
628,1432,32.1,0.16,0.59,184,2016-02-22 13:37:55
629,1433,32.14,0.11,0.63,68,2016-02-22 13:37:57
630,1434,32.05,0.1,0.59,19,2016-02-22 13:37:59
631,1435,31.97,0.1,0.33,7,2016-02-22 13:38:01
632,1436,32.03,0.09,0.52,7,2016-02-22 13:38:03
633,1437,32.04,0.09,0.66,7,2016-02-22 13:38:05
634,1438,32.09,0.09,0.79,7,2016-02-22 13:38:07
635,1439,32.1,0.09,0.44,7,2016-02-22 13:38:09
636,1440,32.06,0.09,0.37,7,2016-02-22 13:38:11
637,1441,32.06,0.1,0.46,7,2016-02-22 13:38:13
638,1442,32.1,0.1,0.52,7,2016-02-22 13:38:15
639,1443,32.12,0.09,0.57,7,2016-02-22 13:38:17
640,1444,32.08,0.09,0.72,5,2016-02-22 13:38:19
641,1445,32.02,0.09,0.31,5,2016-02-22 13:38:21
642,1446,32.01,0.09,0.57,7,2016-02-22 13:38:23
643,1447,32.06,0.09,0.48,7,2016-02-22 13:38:25
644,1448,32.04,0.09,0.39,5,2016-02-22 13:38:27
645,1449,32.03,0.09,0.37,5,2016-02-22 13:38:30
646,1450,31.98,0.09,0.35,7,2016-02-22 13:38:32
647,1451,31.88,0.09,0.39,7,2016-02-22 13:38:34
648,1452,31.92,0.09,0.57,5,2016-02-22 13:38:36
649,1453,32.02,0.1,0.2,5,2016-02-22 13:38:38
650,1454,31.95,0.09,0.26,7,2016-02-22 13:38:40
651,1455,31.8,0.09,0.37,5,2016-02-22 13:38:42
652,1456,31.79,0.09,0.59,5,2016-02-22 13:38:44
653,1457,31.86,0.1,0.68,5,2016-02-22 13:39:04
654,1458,31.86,0.09,0.28,5,2016-02-22 13:39:07
655,1459,31.82,0.09,0.48,7,2016-02-22 13:39:09
656,1460,31.84,0.09,0.42,5,2016-02-22 13:39:11
657,1461,31.88,0.09,0.22,5,2016-02-22 13:39:13
658,1462,31.86,0.09,0.59,7,2016-02-22 13:39:15
659,1463,31.53,0.09,0.79,7,2016-02-22 13:39:35
660,1464,31.58,0.09,0.5,5,2016-02-22 13:39:37
661,1465,31.68,0.09,0.66,7,2016-02-22 13:39:39
662,1466,31.73,0.09,0.57,5,2016-02-22 13:39:42
663,1467,31.74,0.09,0.39,5,2016-02-22 13:39:44
664,1468,31.73,0.09,0.46,7,2016-02-22 13:39:46
665,1469,31.75,0.1,0.79,5,2016-02-22 13:39:48
666,1470,31.73,0.09,0.28,5,2016-02-22 13:39:50
667,1471,31.72,0.09,0.44,5,2016-02-22 13:39:52
668,1472,31.71,0.09,0.63,5,2016-02-22 13:39:54
669,1473,31.69,0.09,0.42,5,2016-02-22 13:39:56
670,1474,31.63,0.1,0.46,5,2016-02-22 13:39:58
671,1475,31.6,0.09,0.35,5,2016-02-22 13:40:00
672,1476,31.67,0.09,0.35,5,2016-02-22 13:40:02
673,1477,31.64,0.09,0.74,7,2016-02-22 13:40:04
674,1478,31.61,0.09,0.37,5,2016-02-22 13:40:06
675,1479,31.62,0.09,0.74,5,2016-02-22 13:40:08
676,1480,31.6,0.1,0.44,5,2016-02-22 13:40:10
677,1481,31.55,0.09,0.46,5,2016-02-22 13:40:12
678,1482,31.62,0.09,0.57,5,2016-02-22 13:40:14
679,1483,31.57,0.09,0.39,5,2016-02-22 13:40:16
680,1484,31.47,0.09,0.52,5,2016-02-22 13:40:18
681,1485,31.33,0.09,0.44,5,2016-02-22 13:40:20
682,1486,31.4,0.09,0.37,5,2016-02-22 13:40:22
683,1487,31.45,0.09,0.7,5,2016-02-22 13:40:24
684,1488,31.47,0.09,0.68,5,2016-02-22 13:40:27
685,1489,31.52,0.1,0.72,5,2016-02-22 13:40:29
686,1490,31.54,0.09,0.46,5,2016-02-22 13:40:31
687,1491,31.55,0.09,0.44,7,2016-02-22 13:40:33
688,1492,31.48,0.09,0.72,5,2016-02-22 13:40:35
689,1493,31.49,0.09,0.59,5,2016-02-22 13:40:37
690,1494,31.55,0.09,0.72,5,2016-02-22 13:40:39
691,1495,31.52,0.09,0.5,5,2016-02-22 13:40:41
692,1496,31.51,0.1,0.37,5,2016-02-22 13:40:43
693,1497,31.54,0.09,0.77,5,2016-02-22 13:40:45
694,1498,31.51,0.09,0.59,5,2016-02-22 13:40:47
695,1499,31.54,0.1,0.88,5,2016-02-22 13:40:49
696,1500,31.49,0.09,0.46,5,2016-02-22 13:40:51
697,1501,31.36,0.1,0.44,5,2016-02-22 13:40:53
698,1502,31.42,0.09,0.63,5,2016-02-22 13:40:55
699,1503,31.48,0.09,0.5,5,2016-02-22 13:40:57
700,1504,31.51,0.09,0.39,5,2016-02-22 13:40:59
701,1505,31.52,0.09,0.5,5,2016-02-22 13:41:01
702,1506,31.55,0.09,0.15,5,2016-02-22 13:41:03
703,1507,31.54,0.09,0.44,5,2016-02-22 13:41:05
704,1508,31.45,0.09,0.39,4,2016-02-22 13:41:07
705,1509,31.45,0.09,0.61,1,2016-02-22 13:41:09
706,1510,31.43,0.09,0.35,1,2016-02-22 13:41:11
707,1511,31.43,0.08,0.46,2,2016-02-22 13:41:14
708,1512,31.52,0.09,0.48,2,2016-02-22 13:41:16
709,1513,31.54,0.09,0.46,2,2016-02-22 13:41:18
710,1514,31.5,0.09,0.48,2,2016-02-22 13:41:20
711,1515,31.58,0.09,0.22,2,2016-02-22 13:41:22
712,1516,31.55,0.07,0.52,2,2016-02-22 13:41:24
713,1517,31.53,0.07,0.07,1,2016-02-22 13:41:26
714,1518,31.4,0.07,0.02,0,2016-02-22 13:41:28
715,1519,31.49,0.07,0.42,0,2016-02-22 13:41:30
716,1520,31.54,0.07,0.37,1,2016-02-22 13:41:32
717,1521,31.43,0.08,0.2,1,2016-02-22 13:41:34
718,1522,31.34,0.08,0.24,1,2016-02-22 13:41:36
719,1523,31.48,0.07,0.15,1,2016-02-22 13:41:38
720,1524,31.48,0.07,0.61,1,2016-02-22 13:41:40
721,1525,31.42,0.08,0.26,0,2016-02-22 13:41:42
722,1526,31.26,0.09,0.7,0,2016-02-22 13:41:44
723,1527,31.31,0.09,0.31,1,2016-02-22 13:41:46
724,1528,31.34,0.08,0.68,2,2016-02-22 13:41:48
725,1529,31.19,0.09,0.5,2,2016-02-22 13:41:50
726,1530,31.1,0.09,0.44,2,2016-02-22 13:41:52
727,1531,31.15,0.08,0.66,2,2016-02-22 13:41:54
728,1532,31.27,0.09,0.42,4,2016-02-22 13:41:56
729,1533,31.22,0.09,0.66,2,2016-02-22 13:41:58
730,1534,31.24,0.09,0.61,2,2016-02-22 13:42:00
731,1535,31.3,0.09,0.39,2,2016-02-22 13:42:03
732,1536,31.28,0.12,0.39,1,2016-02-22 13:42:05
733,1537,31.34,0.12,0.68,1,2016-02-22 13:42:07
734,1538,31.41,0.11,0.61,1,2016-02-22 13:42:09
735,1539,31.37,0.09,0.52,2,2016-02-22 13:42:11
736,1540,31.28,0.09,0.48,2,2016-02-22 13:42:13
737,1541,31.13,0.09,0.7,5,2016-02-22 13:42:15
738,1542,30.96,0.09,0.48,4,2016-02-22 13:42:17
739,1543,31.21,0.09,0.63,2,2016-02-22 13:42:19
740,1544,31.18,0.09,0.55,2,2016-02-22 13:42:21
741,1545,31.13,0.09,0.39,2,2016-02-22 13:42:23
742,1546,31.02,0.09,0.63,2,2016-02-22 13:42:25
743,1547,30.98,0.08,0.5,1,2016-02-22 13:42:27
744,1548,31.09,0.09,0.61,2,2016-02-22 13:42:29
745,1549,31.11,0.09,0.42,2,2016-02-22 13:42:31
746,1550,31.18,0.09,0.39,2,2016-02-22 13:42:33
747,1551,31.16,0.09,0.7,2,2016-02-22 13:42:35
748,1552,31.15,0.09,0.46,2,2016-02-22 13:42:37
749,1553,31.16,0.09,0.44,4,2016-02-22 13:42:39
750,1554,31.2,0.09,0.33,4,2016-02-22 13:42:41
751,1555,31.1,0.09,0.55,2,2016-02-22 13:42:43
752,1556,31.0,0.09,0.5,2,2016-02-22 13:42:45
753,1557,31.03,0.09,0.5,2,2016-02-22 13:42:48
754,1558,30.98,0.09,0.48,2,2016-02-22 13:42:50
755,1559,30.92,0.09,0.59,2,2016-02-22 13:42:52
756,1560,30.91,0.09,0.35,2,2016-02-22 13:42:54
757,1561,30.93,0.09,0.42,2,2016-02-22 13:42:56
758,1562,30.98,0.09,0.66,4,2016-02-22 13:42:58
759,1563,30.98,0.09,0.61,4,2016-02-22 13:43:00
760,1564,31.05,0.09,0.66,2,2016-02-22 13:43:02
761,1565,31.01,0.09,0.55,4,2016-02-22 13:43:04
762,1566,30.97,0.09,0.57,4,2016-02-22 13:43:06
763,1567,27.95,0.0,0.81,0,2016-02-22 14:01:54
764,1568,27.9,0.0,0.2,0,2016-02-22 14:01:56
765,1569,27.94,0.01,0.44,0,2016-02-22 14:01:58
766,1570,27.93,0.0,0.44,0,2016-02-22 14:02:00
767,1571,27.91,0.0,0.85,0,2016-02-22 14:02:02
768,1572,27.9,0.0,1.01,0,2016-02-22 14:02:04
769,1573,27.86,0.0,0.96,0,2016-02-22 14:02:25
770,1574,27.85,0.0,0.59,0,2016-02-22 14:02:27
771,1575,27.82,0.0,0.28,0,2016-02-22 14:02:29
772,1576,27.87,0.01,0.61,0,2016-02-22 14:02:31
773,1577,27.86,0.03,0.94,0,2016-02-22 14:02:33
774,1578,27.84,0.28,0.68,22,2016-02-22 14:02:35
775,1579,27.91,0.49,1.44,157,2016-02-22 14:02:37
776,1580,27.93,0.51,2.21,436,2016-02-22 14:02:39
777,1581,27.92,0.52,0.9,718,2016-02-22 14:02:41
778,1582,27.84,0.55,0.81,962,2016-02-22 14:02:43
779,1583,27.77,0.5,4.86,1208,2016-02-22 14:02:45
780,1584,27.86,0.49,1.47,1382,2016-02-22 14:02:47
781,1585,27.87,0.49,2.71,1432,2016-02-22 14:02:49
782,1586,27.85,0.49,0.9,1420,2016-02-22 14:02:51
783,1587,27.81,0.49,6.8,1411,2016-02-22 14:02:53
784,1588,27.85,0.49,1.58,1430,2016-02-22 14:02:55
785,1589,27.94,0.49,3.48,1441,2016-02-22 14:02:57
786,1590,27.91,0.49,1.03,1419,2016-02-22 14:02:59
787,1591,27.92,0.49,3.61,1431,2016-02-22 14:03:02
788,1592,27.91,0.49,0.98,1442,2016-02-22 14:03:04
789,1593,27.87,0.49,3.22,1408,2016-02-22 14:03:06
790,1594,27.92,0.49,2.12,1340,2016-02-22 14:03:08
791,1595,27.99,0.49,2.65,1328,2016-02-22 14:03:10
792,1596,27.98,0.49,1.53,1354,2016-02-22 14:03:12
793,1597,27.9,0.49,1.64,1355,2016-02-22 14:03:14
794,1598,28.02,0.49,4.33,1364,2016-02-22 14:03:16
795,1599,28.11,0.49,0.35,1375,2016-02-22 14:03:18
796,1600,28.06,0.49,4.0,1369,2016-02-22 14:03:20
797,1601,28.08,0.49,0.55,1355,2016-02-22 14:03:22
798,1602,28.07,0.52,1.95,1349,2016-02-22 14:03:24
799,1603,28.13,0.64,1.53,1336,2016-02-22 14:03:26
800,1604,28.18,0.64,2.56,1301,2016-02-22 14:03:28
801,1605,28.15,0.64,1.49,1285,2016-02-22 14:03:30
802,1606,28.08,0.63,2.65,1291,2016-02-22 14:03:32
803,1607,28.1,0.64,1.77,1273,2016-02-22 14:03:34
804,1608,28.22,0.64,3.72,1264,2016-02-22 14:03:36
805,1609,28.26,0.64,3.26,1246,2016-02-22 14:03:39
806,1610,28.24,0.64,2.38,1246,2016-02-22 14:03:41
807,1611,28.31,0.63,2.76,1231,2016-02-22 14:03:43
808,1612,28.36,0.64,1.66,1219,2016-02-22 14:03:45
809,1613,28.39,0.6,2.76,1225,2016-02-22 14:03:47
810,1614,28.45,0.5,1.97,1243,2016-02-22 14:03:49
811,1615,28.34,0.48,0.66,1267,2016-02-22 14:03:51
812,1616,28.32,0.48,0.44,1270,2016-02-22 14:03:53
813,1617,28.37,0.48,5.05,1255,2016-02-22 14:03:55
814,1618,28.44,0.48,3.15,1222,2016-02-22 14:03:57
815,1619,28.42,0.48,3.76,1210,2016-02-22 14:03:59
816,1620,28.41,0.58,1.86,1231,2016-02-22 14:04:01
817,1621,28.5,0.5,1.97,1409,2016-02-22 14:04:03
818,1622,28.52,0.5,1.88,1616,2016-02-22 14:04:05
819,1623,28.56,0.55,1.82,1720,2016-02-22 14:04:07
820,1624,28.57,0.69,1.58,1804,2016-02-22 14:04:09
821,1625,28.56,0.73,5.84,1921,2016-02-22 14:04:11
822,1626,28.63,0.72,4.18,1928,2016-02-22 14:04:13
823,1627,28.61,0.68,5.36,1826,2016-02-22 14:04:15
824,1628,28.59,0.65,2.56,1718,2016-02-22 14:04:18
825,1629,28.59,0.58,2.32,1625,2016-02-22 14:04:20
826,1630,28.64,0.59,3.98,1631,2016-02-22 14:04:22
827,1631,28.69,0.52,0.92,1592,2016-02-22 14:04:24
828,1632,28.83,0.49,1.25,1595,2016-02-22 14:04:26
829,1633,28.83,0.48,5.47,1580,2016-02-22 14:04:28
830,1634,28.78,0.48,2.95,1597,2016-02-22 14:04:30
831,1635,28.82,0.07,0.37,1451,2016-02-22 14:04:32
832,1636,28.71,0.0,0.28,949,2016-02-22 14:04:34
833,1637,28.89,0.0,0.09,329,2016-02-22 14:04:36
834,1638,28.92,0.0,0.39,31,2016-02-22 14:04:38
835,1639,28.93,0.0,0.22,0,2016-02-22 14:04:40
836,1640,28.94,0.0,0.39,0,2016-02-22 14:04:42
837,1641,28.88,0.0,0.22,0,2016-02-22 14:04:44
838,1642,28.79,0.0,0.37,0,2016-02-22 14:04:46
839,1643,28.91,0.0,0.24,0,2016-02-22 14:04:48
840,1644,28.97,0.0,0.35,0,2016-02-22 14:04:50
841,1645,28.98,0.0,0.13,0,2016-02-22 14:04:52
842,1646,28.9,0.0,0.37,0,2016-02-22 14:04:54
843,1647,28.83,0.0,0.22,0,2016-02-22 14:04:56
844,1648,28.96,0.0,0.31,0,2016-02-22 14:04:58
845,1649,28.92,0.0,0.22,0,2016-02-22 14:05:00
846,1650,28.8,0.0,0.22,0,2016-02-22 14:05:02
847,1651,28.85,0.0,0.33,0,2016-02-22 14:05:04
848,1652,28.85,0.0,0.24,0,2016-02-22 14:05:06
849,1653,28.79,0.0,0.33,0,2016-02-22 14:05:08
850,1654,28.82,0.0,0.11,0,2016-02-22 14:05:10
851,1655,28.79,0.0,0.44,0,2016-02-22 14:05:13
852,1656,28.86,0.0,0.22,0,2016-02-22 14:05:15
853,1657,28.89,0.0,0.35,0,2016-02-22 14:05:17
854,1658,28.87,0.0,0.13,0,2016-02-22 14:05:19
855,1659,28.85,0.0,0.39,0,2016-02-22 14:05:21
856,1660,28.85,0.0,0.2,0,2016-02-22 14:05:23
857,1661,28.9,0.0,0.35,0,2016-02-22 14:05:25
858,1662,28.85,0.0,0.15,0,2016-02-22 14:05:27
859,1663,28.78,0.0,0.31,0,2016-02-22 14:05:29
860,1664,28.76,0.0,0.31,0,2016-02-22 14:05:31
861,1665,28.78,0.0,0.31,0,2016-02-22 14:05:33
862,1666,28.67,0.0,0.26,0,2016-02-22 14:05:35
863,1667,28.7,0.0,0.26,0,2016-02-22 14:05:37
864,1668,28.71,0.0,0.15,0,2016-02-22 14:05:39
865,1669,28.69,0.0,0.33,0,2016-02-22 14:05:41
866,1670,28.72,0.0,0.2,0,2016-02-22 14:05:43
867,1671,28.8,0.0,0.35,0,2016-02-22 14:05:45
868,1672,28.81,0.0,0.13,5,2016-02-22 14:05:47
869,1673,28.69,0.0,0.39,7,2016-02-22 14:05:49
870,1674,28.63,0.0,0.22,5,2016-02-22 14:05:51
871,1675,28.68,0.0,0.35,0,2016-02-22 14:05:53
872,1676,28.74,0.0,0.15,0,2016-02-22 14:05:55
873,1677,28.71,0.0,0.26,0,2016-02-22 14:05:57
874,1678,28.68,0.0,0.28,0,2016-02-22 14:05:59
875,1679,28.67,0.0,0.11,0,2016-02-22 14:06:01
